candidate_id,candidate_name,model,task_name,data,num_batches,status,error,params,flops,grad_norm,fisher,grasp,jacob_cov,jacob_fro,sfrd,snip,synflow
timesnet_classification_uea_el1_dm32_df128_tk7_nk6_0001,timesnet_classification_uea_el1_dm32_df128_tk7_nk6_0001,TimesNet,classification,UEA,5,success,,2568484.0,1119875591991.2,119.49636688232422,0.016153964027762414,-15240.1193359375,-63.06582339380175,0.14367093443870543,0.9529924273490906,73.34211883544921,68324.8671875
timesnet_classification_uea_el2_dm64_df256_tk6_nk3_0002,timesnet_classification_uea_el2_dm64_df256_tk6_nk3_0002,TimesNet,classification,UEA,5,success,,2744900.0,948345806856.0,164.71361694335937,0.025433740764856338,-30852.960546875,-75.62090416615203,0.17419427931308745,0.8482664465904236,128.0806442260742,103564.5140625
timesnet_classification_uea_el4_dm8_df16_tk5_nk6_0003,timesnet_classification_uea_el4_dm8_df16_tk5_nk6_0003,TimesNet,classification,UEA,5,success,,349596.0,102404589328.0,69.36553497314453,0.03415011093020439,-5344.1890625,-43.17849395086095,0.10959716290235519,0.8459773540496827,32.40972785949707,26611.01484375
timesnet_classification_uea_el4_dm8_df16_tk8_nk7_0004,timesnet_classification_uea_el4_dm8_df16_tk8_nk7_0004,TimesNet,classification,UEA,5,success,,522748.0,250801254672.0,59.91999740600586,0.03131996542215347,-4337.556982421875,-70.6851742299256,0.1713237553834915,0.6213882327079773,39.6126708984375,24197.10234375
timesnet_classification_uea_el4_dm64_df256_tk5_nk8_0005,timesnet_classification_uea_el4_dm64_df256_tk5_nk8_0005,TimesNet,classification,UEA,5,success,,89588420.0,31163110537232.0,186.40135803222657,0.04691605344414711,-41201.2953125,-72.40842006411962,0.16446847915649415,0.9152698397636414,140.37665100097655,199925.5125
timesnet_classification_uea_el1_dm32_df128_tk2_nk3_0006,timesnet_classification_uea_el1_dm32_df128_tk2_nk3_0006,TimesNet,classification,UEA,5,success,,511812.0,38011000324.0,98.85772247314453,0.02150205634534359,-7327.331713867187,-80.05686749950675,0.1884748876094818,0.8013695478439331,63.13210525512695,48658.35859375
timesnet_classification_uea_el2_dm16_df32_tk8_nk4_0007,timesnet_classification_uea_el2_dm16_df32_tk8_nk4_0007,TimesNet,classification,UEA,5,success,,284724.0,92723210862.4,92.74891052246093,0.03877254128456116,-10962.2494140625,-63.88275527118357,0.15929459929466247,0.7870758414268494,56.126878356933595,17641.890234375
timesnet_classification_uea_el4_dm32_df128_tk4_nk3_0008,timesnet_classification_uea_el4_dm32_df128_tk4_nk3_0008,TimesNet,classification,UEA,5,success,,1373412.0,326401418256.0,123.74447479248047,0.038079573214054106,-20293.8419921875,-67.84225233223408,0.15735632181167603,0.8042454361915589,107.97455749511718,56567.66171875
timesnet_classification_uea_el4_dm64_df128_tk4_nk3_0009,timesnet_classification_uea_el4_dm64_df128_tk4_nk3_0009,TimesNet,classification,UEA,5,success,,2745284.0,652802836496.0,173.69332580566407,0.049493137001991275,-41987.85703125,-69.59824361345989,0.1522338032722473,0.8740862607955933,162.57422790527343,102416.378125
timesnet_classification_uea_el4_dm16_df64_tk2_nk8_0010,timesnet_classification_uea_el4_dm16_df64_tk2_nk8_0010,TimesNet,classification,UEA,5,success,,5685428.0,735671384592.0,95.90532684326172,0.05951259881258011,-12381.65791015625,-74.53108604415974,0.19544307589530946,0.74878830909729,74.10409240722656,31724.3359375
timesnet_classification_uea_el3_dm32_df64_tk5_nk6_0011,timesnet_classification_uea_el3_dm32_df64_tk5_nk6_0011,TimesNet,classification,UEA,5,success,,3740708.0,1228648155148.0,127.04941101074219,0.03267797976732254,-17362.8009765625,-63.05067050212879,0.15721039474010468,0.8235195994377136,81.88402557373047,60158.97890625
timesnet_classification_uea_el4_dm16_df64_tk8_nk5_0012,timesnet_classification_uea_el4_dm16_df64_tk8_nk5_0012,TimesNet,classification,UEA,5,success,,1465588.0,727935984144.0,95.14420318603516,0.06643068194389343,-12130.75263671875,-70.49882836665657,0.18247394263744354,0.8022616982460022,72.8173210144043,29383.796875
timesnet_classification_uea_el4_dm16_df32_tk6_nk8_0013,timesnet_classification_uea_el4_dm16_df32_tk6_nk8_0013,TimesNet,classification,UEA,5,success,,2899124.0,1150297565712.0,98.38859710693359,0.05843790397047997,-12862.7396484375,-59.95935915292007,0.13438501358032226,0.743600606918335,63.491224670410155,35508.6484375
timesnet_classification_uea_el3_dm64_df256_tk8_nk6_0014,timesnet_classification_uea_el3_dm64_df256_tk8_nk6_0014,TimesNet,classification,UEA,5,success,,28569924.0,15138591676632.8,173.87784423828126,0.035182376950979234,-35670.9078125,-83.54759453977138,0.18618896901607512,0.8742423295974732,128.60983428955078,123184.840625
timesnet_classification_uea_el4_dm32_df64_tk6_nk4_0015,timesnet_classification_uea_el4_dm32_df64_tk6_nk4_0015,TimesNet,classification,UEA,5,success,,1602404.0,568407977385.6,135.30968627929687,0.05723085924983025,-24707.3625,-70.80182605411353,0.1510084718465805,0.8522514820098877,106.1501449584961,50718.8015625
timesnet_classification_uea_el3_dm32_df128_tk5_nk6_0016,timesnet_classification_uea_el3_dm32_df128_tk5_nk6_0016,TimesNet,classification,UEA,5,success,,7256228.0,2457271207948.0,128.8720932006836,0.037404537200927734,-20298.552734375,-75.66670581070966,0.18174162805080413,0.7771277070045471,89.74472503662109,72939.959375
timesnet_classification_uea_el2_dm16_df64_tk6_nk8_0017,timesnet_classification_uea_el2_dm16_df64_tk6_nk8_0017,TimesNet,classification,UEA,5,success,,2898868.0,1151521269768.0,97.26190338134765,0.04421153999865055,-12867.31171875,-66.40498727056287,0.15243594646453856,0.8604917168617249,59.69840545654297,26718.819921875
timesnet_classification_uea_el1_dm8_df16_tk2_nk8_0018,timesnet_classification_uea_el1_dm8_df16_tk2_nk8_0018,TimesNet,classification,UEA,5,success,,230428.0,23073944964.0,63.632380676269534,0.02053437866270542,-5187.20380859375,-44.13262328943371,0.14733706116676332,0.7041845679283142,38.75404434204101,24824.6390625
timesnet_classification_uea_el4_dm32_df128_tk8_nk6_0019,timesnet_classification_uea_el4_dm32_df128_tk8_nk6_0019,TimesNet,classification,UEA,5,success,,9600100.0,5044521957187.2,117.95450592041016,0.0364531897008419,-14687.00078125,-70.84750025771368,0.14745729565620422,0.9100754261016846,89.52733459472657,70871.8625
timesnet_classification_uea_el1_dm16_df64_tk8_nk6_0020,timesnet_classification_uea_el1_dm16_df64_tk8_nk6_0020,TimesNet,classification,UEA,5,success,,698516.0,316159187818.4,89.55660705566406,0.022414349019527435,-9357.7080078125,-84.67479815489807,0.21713167130947114,0.7327946186065674,54.66129760742187,39840.10703125
timesnet_classification_uea_el1_dm32_df128_tk4_nk7_0021,timesnet_classification_uea_el1_dm32_df128_tk4_nk7_0021,TimesNet,classification,UEA,5,success,,3953092.0,1060730647044.0,130.53628234863282,0.025658082962036134,-23111.743994140626,-61.9560413256544,0.14758091568946838,0.9087004899978638,74.15181503295898,73250.740625
timesnet_classification_uea_el2_dm64_df128_tk2_nk3_0022,timesnet_classification_uea_el2_dm64_df128_tk2_nk3_0022,TimesNet,classification,UEA,5,success,,1597252.0,154176700424.0,187.8726379394531,0.03510156124830246,-42505.31171875,-69.740072864066,0.14945306479930878,0.8352181315422058,133.3020050048828,86729.60625
timesnet_classification_uea_el1_dm32_df64_tk7_nk5_0023,timesnet_classification_uea_el1_dm32_df64_tk7_nk5_0023,TimesNet,classification,UEA,5,success,,900932.0,322100935684.0,135.45469665527344,0.026214971765875818,-25642.8921875,-71.04503239430349,0.1754839688539505,0.8588727474212646,84.44083709716797,48618.60078125
timesnet_classification_uea_el3_dm32_df128_tk8_nk5_0024,timesnet_classification_uea_el3_dm32_df128_tk8_nk5_0024,TimesNet,classification,UEA,5,success,,4282052.0,2184027973132.0,118.41600036621094,0.038948167115449905,-16018.0599609375,-71.14155952365469,0.1681649535894394,0.8652750968933105,86.79160919189454,78446.484375
timesnet_classification_uea_el1_dm8_df16_tk5_nk8_0025,timesnet_classification_uea_el1_dm8_df16_tk5_nk8_0025,TimesNet,classification,UEA,5,success,,230428.0,60806248452.0,63.632380676269534,0.02053437866270542,-5187.20380859375,-44.13262328993037,0.14733706116676332,0.7041845679283142,38.75404434204101,24824.6390625
timesnet_classification_uea_el3_dm64_df256_tk8_nk5_0026,timesnet_classification_uea_el3_dm64_df256_tk8_nk5_0026,TimesNet,classification,UEA,5,success,,16674180.0,8733830958092.0,191.90040588378906,0.043128440529108046,-48300.025,-73.94918415174082,0.16293491125106813,0.9139816045761109,145.70082397460936,158899.959375
timesnet_classification_uea_el2_dm64_df256_tk4_nk4_0027,timesnet_classification_uea_el2_dm64_df256_tk4_nk4_0027,TimesNet,classification,UEA,5,success,,5956804.0,1566633570312.0,186.49822998046875,0.035973330959677696,-46517.43125,-74.1362351104792,0.15766485631465912,0.8958754777908325,146.40694122314454,114158.3421875
timesnet_classification_uea_el2_dm16_df32_tk3_nk7_0028,timesnet_classification_uea_el2_dm16_df32_tk3_nk7_0028,TimesNet,classification,UEA,5,success,,1044820.0,200033115656.0,88.77039031982422,0.045693452656269076,-9732.80625,-74.35827747741286,0.20262929499149324,0.7742639064788819,57.08304290771484,20259.108984375
timesnet_classification_uea_el3_dm16_df64_tk4_nk6_0029,timesnet_classification_uea_el3_dm16_df64_tk4_nk6_0029,TimesNet,classification,UEA,5,success,,1870932.0,500063600396.0,80.73039093017579,0.03033999800682068,-6921.71845703125,-69.11376135682822,0.1808062583208084,0.701009726524353,50.064795684814456,51838.4140625
timesnet_classification_uea_el2_dm32_df64_tk3_nk8_0030,timesnet_classification_uea_el2_dm32_df64_tk3_nk8_0030,TimesNet,classification,UEA,5,success,,5796708.0,1195770264584.0,117.40042572021484,0.023244671151041986,-14309.5455078125,-70.57399786350285,0.16960455775260924,0.8529411315917969,67.54115753173828,65009.97578125
timesnet_classification_uea_el3_dm8_df16_tk8_nk7_0031,timesnet_classification_uea_el3_dm8_df16_tk8_nk7_0031,TimesNet,classification,UEA,5,success,,406100.0,188069259660.0,68.55430297851562,0.04408172369003296,-6928.63642578125,-56.81536975180313,0.13964478075504302,0.690575122833252,45.34604415893555,29505.877734375
timesnet_classification_uea_el3_dm8_df32_tk4_nk7_0032,timesnet_classification_uea_el3_dm8_df32_tk4_nk7_0032,TimesNet,classification,UEA,5,success,,755876.0,198890078092.0,72.863232421875,0.03654506206512451,-7608.99697265625,-81.15869701811175,0.18664311468601227,0.6471809983253479,39.62655792236328,43529.56640625
timesnet_classification_uea_el3_dm16_df32_tk4_nk5_0033,timesnet_classification_uea_el3_dm16_df32_tk4_nk5_0033,TimesNet,classification,UEA,5,success,,619908.0,144257089292.0,97.34010009765625,0.05259506031870842,-13199.8197265625,-64.26492932592558,0.14689237475395203,0.7619836568832398,69.0661506652832,22795.196875
timesnet_classification_uea_el4_dm8_df32_tk2_nk4_0034,timesnet_classification_uea_el4_dm8_df32_tk2_nk4_0034,TimesNet,classification,UEA,5,success,,228828.0,22643241027.2,62.768194580078124,0.04202587530016899,-5168.28369140625,-56.59585885057898,0.16557421088218688,0.8164085388183594,44.54789276123047,20430.358984375
timesnet_classification_uea_el4_dm64_df256_tk2_nk7_0035,timesnet_classification_uea_el4_dm64_df256_tk2_nk7_0035,TimesNet,classification,UEA,5,success,,60095940.0,7903903344656.0,188.15360412597656,0.05201893225312233,-45474.212890625,-69.20457566284904,0.15859075486660004,0.9408288359642029,147.1487060546875,154037.875
timesnet_classification_uea_el1_dm16_df64_tk7_nk3_0036,timesnet_classification_uea_el1_dm16_df64_tk7_nk3_0036,TimesNet,classification,UEA,5,success,,184228.0,34168577540.0,93.59773559570313,0.023774668201804162,-10713.92421875,-55.131337023934364,0.13007875084877013,0.6999934196472168,52.11393432617187,20562.326953125
timesnet_classification_uea_el3_dm8_df16_tk6_nk4_0037,timesnet_classification_uea_el3_dm8_df16_tk6_nk4_0037,TimesNet,classification,UEA,5,success,,120956.0,26658971173.6,59.58237533569336,0.030948571115732192,-4173.57138671875,-53.66149345722206,0.1725726008415222,0.6367474675178528,41.937329864501955,18682.337109375
timesnet_classification_uea_el1_dm32_df64_tk4_nk6_0038,timesnet_classification_uea_el1_dm32_df64_tk4_nk6_0038,TimesNet,classification,UEA,5,success,,1396644.0,333381710340.0,121.41897583007812,0.01872394308447838,-16715.08984375,-72.66981545116298,0.1835716813802719,0.8240700721740722,72.48808135986329,55597.60859375
timesnet_classification_uea_el4_dm16_df64_tk3_nk4_0039,timesnet_classification_uea_el4_dm16_df64_tk3_nk4_0039,TimesNet,classification,UEA,5,success,,801716.0,147722458640.0,83.57083282470703,0.04174234941601753,-7144.25732421875,-64.88559422012034,0.16039218306541442,0.6705365419387818,55.4883918762207,29368.833984375
timesnet_classification_uea_el4_dm16_df32_tk3_nk6_0040,timesnet_classification_uea_el4_dm16_df32_tk3_nk6_0040,TimesNet,classification,UEA,5,success,,1284916.0,251471713808.0,85.59521026611328,0.03788542523980141,-8600.04169921875,-63.514540726329116,0.16641148328781127,0.7552100419998169,58.598741912841795,29186.662890625
timesnet_classification_uea_el2_dm64_df128_tk3_nk7_0041,timesnet_classification_uea_el2_dm64_df128_tk3_nk7_0041,TimesNet,classification,UEA,5,success,,15361348.0,3200433027080.0,196.32892150878905,0.03923821412026882,-50390.84609375,-66.50463848590492,0.1544523775577545,0.9304320812225342,126.12378234863282,102610.2484375
timesnet_classification_uea_el2_dm64_df128_tk2_nk4_0042,timesnet_classification_uea_el2_dm64_df128_tk2_nk4_0042,TimesNet,classification,UEA,5,success,,3203268.0,364822406766.4,177.64393005371093,0.02868340127170086,-36395.47421875,-70.03014026735464,0.16357728242874145,0.8959539651870727,121.56332397460938,79367.5625
timesnet_classification_uea_el3_dm64_df128_tk4_nk3_0043,timesnet_classification_uea_el3_dm64_df128_tk4_nk3_0043,TimesNet,classification,UEA,5,success,,2171268.0,489606609932.0,170.19530334472657,0.03614511862397194,-34466.681640625,-64.69884614573733,0.147569477558136,0.9166812419891357,136.95712585449218,95144.19375
timesnet_classification_uea_el1_dm64_df128_tk8_nk3_0044,timesnet_classification_uea_el1_dm64_df128_tk8_nk3_0044,TimesNet,classification,UEA,5,success,,1023236.0,309632947204.0,162.55263977050782,0.021421334892511367,-26825.186328125,-69.42348817748028,0.15536485314369203,0.9447010636329651,111.01976165771484,79872.50625
timesnet_classification_uea_el4_dm64_df256_tk5_nk3_0045,timesnet_classification_uea_el4_dm64_df256_tk5_nk3_0045,TimesNet,classification,UEA,5,success,,5040580.0,1604041455632.0,196.6830322265625,0.07017077505588531,-54096.529296875,-72.67332668854533,0.16848981082439424,0.9141749501228332,186.18747253417968,114040.0109375
timesnet_classification_uea_el4_dm32_df64_tk3_nk3_0046,timesnet_classification_uea_el4_dm32_df64_tk3_nk3_0046,TimesNet,classification,UEA,5,success,,799204.0,123115645968.0,123.93083038330079,0.04631342962384224,-17373.612109375,-65.95220688335942,0.15641895830631256,0.9050658345222473,104.25582733154297,43366.84375
timesnet_classification_uea_el2_dm64_df256_tk2_nk5_0047,timesnet_classification_uea_el2_dm64_df256_tk2_nk5_0047,TimesNet,classification,UEA,5,success,,11265860.0,1443285549064.0,206.27212524414062,0.04925436303019524,-61087.98359375,-75.43008415387364,0.173028165102005,0.9665745854377746,145.8644775390625,150239.296875
timesnet_classification_uea_el1_dm8_df32_tk3_nk5_0048,timesnet_classification_uea_el1_dm8_df32_tk3_nk5_0048,TimesNet,classification,UEA,5,success,,140836.0,18137276676.0,75.69825744628906,0.030562978610396384,-8474.6087890625,-44.508643204335236,0.12707196474075316,0.665014111995697,43.640018463134766,11827.562890625
timesnet_classification_uea_el3_dm8_df32_tk8_nk8_0049,timesnet_classification_uea_el3_dm8_df32_tk8_nk8_0049,TimesNet,classification,UEA,5,success,,1101596.0,562124589452.0,60.69737319946289,0.03169104903936386,-4145.452490234375,-76.16785697778327,0.18810989260673522,0.5646157503128052,39.776922607421874,43978.39921875
